Y,394:00:00:000,que_wm,que_wm,out_id,22,wm
Y,394:00:00:000,que_wm,que_wm,out_surface,200,wm
Y,394:00:00:000,que_wm,que_wm,out_type,3,wm
Y,394:00:00:000,wm,wm,out_field_3,21,top
X,394:00:00:000,wm,wm,in_id,22,irrigator
X,394:00:00:000,wm,wm,in_surface,200,irrigator
X,394:00:00:000,wm,wm,in_type,3,irrigator
X,394:00:00:000,top,top,in_done,21,f3
Y,404:00:00:000,irrigator,irrigator,out_id,22,wm
X,404:00:00:000,wm,wm,in_done,22,que_wm
Y,404:00:00:000,que_wm,que_wm,out_field_2,22,wm
Y,404:00:00:000,que_wm,que_wm,out_id,23,wm
Y,404:00:00:000,que_wm,que_wm,out_surface,100,wm
Y,404:00:00:000,que_wm,que_wm,out_type,2,wm
Y,404:00:00:000,wm,wm,out_field_2,22,top
X,404:00:00:000,wm,wm,in_id,23,irrigator
X,404:00:00:000,wm,wm,in_surface,100,irrigator
